State;Year;Mo;Day;Victim;County;Latitude;Longitude;Race;Sex;Mob;Offense;Note;2nd Name;3rd Name;;Comments;;;;;;;;;;;;;;;;;;;Source
TN;1893;2;11;— Neal;Shelby;35,1842;-89,894;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
TN;1893;7;22;Lee Walker;Shelby;35,1842;-89,894;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
TN;1893;8;21;Charles Tait;Shelby;35,1842;-89,894;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
TN;1894;8;31;Warner Williams;Shelby;35,1842;-89,894;Blk;Male;;Arson;;Warren Williams;;;;;;;;;;;;;;;;;;;;;;
TN;1894;8;31;Daniel Hawkins;Shelby;35,1842;-89,894;Blk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
TN;1894;8;31;Robert Haynes;Shelby;35,1842;-89,894;Blk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
TN;1894;8;31;Edward Hall;Shelby;35,1842;-89,894;Blk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
TN;1894;8;31;John Hayes;Shelby;35,1842;-89,894;Blk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
TN;1894;8;31;Graham White;Shelby;35,1842;-89,894;Blk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
TN;1905;10;10;Luther Billings;Shelby;35,1842;-89,894;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
TN;1911;6;2;Patrick Crump;Shelby;35,1842;-89,894;Blk;Male;;Attempted assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
TN;1912;2;15;Waterboy -;Shelby;35,1842;-89,894;Blk;Male;;Assaulted girl;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
TN;1914;11;3;Tom Burns;Shelby;35,1842;-89,894;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
TN;1917;5;22;Eli Persons;Shelby;35,1842;-89,894;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
TN;1927;9;28;Thomas Williams;Shelby;35,1842;-89,894;Blk;Male;;Attacked woman (rape);Uncertain;;;;;;;;;;;;;;;;;;;;;;;
AL;1890;6;7;Unnamed Negro;Shelby ;33,2643;-86,6607;Blk;Male;;Assulted white woman;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
AL;1900;7;10;John Jennings;Shelby ;33,2643;-86,6607;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1901;1;2;Louis McAdams;Shelby ;33,2643;-86,6607;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
AL;1910;5;27;Jesse Matson;Shelby ;33,2643;-86,6607;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
KY;1882;3;6;Robert Sarver;Simpson;36,7419;-86,5823;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
KY;1885;5;26;Jerry Taylor;Simpson;36,7419;-86,5823;Wht;Male;;Barn-burning;;;;;;;;;;;;;;;;;;;;;;;;
KY;1885;5;26;Wes Hicks;Simpson;36,7419;-86,5823;Wht;Male;;Barn-burning;;;;;;;;;;;;;;;;;;;;;;;;
KY;1891;7;24;Jobe Grainger;Simpson;36,7419;-86,5823;Blk;Male;;Threatened man;Uncertain;John Granger;JohnTrainger;;;;;;;;;;;;;;;;;;;;;
KY;1892;7;13;John Redfern;Simpson;36,7419;-86,5823;Unk;Male;;Murder;;J. R. Redferin;;;;;;;;;;;;;;;;;;;;;;
MS;1892;8;9;Port Magee;Simpson ;31,9132;-89,9195;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1894;7;24;Unnamed Negro;Simpson ;31,9132;-89,9195;Blk;Fe;;Conspiracy;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
MS;1895;8;28;Unnamed Negro;Simpson ;31,9132;-89,9195;Blk;Male;;Miscegnation;;;;;;;;;;;;;;;;;;;;;;;;
MS;1895;12;30;Andrew Brown;Simpson ;31,9132;-89,9195;Blk;Male;;Theft;;;;;;;;;;;;;;;;;;;;;;;;
MS;1898;7;19;W. T. Pattison;Simpson ;31,9132;-89,9195;Wht;Male;;Murder;;Wm. Patterson;;;;;;;;;;;;;;;;;;;;;;
MS;1899;3;6;Allen Thames;Simpson ;31,9132;-89,9195;Blk;Male;;"""Reproving"" white youth";;Thomas Allen;;;;;;;;;;;;;;;;;;;;;;
MS;1902;5;8;Pald May;Simpson ;31,9132;-89,9195;Blk;Male;;Indolence;;;;;;;;;;;;;;;;;;;;;;;;
MS;1906;1;18;Unnamed Negro;Simpson ;31,9132;-89,9195;Blk;Male;;Attempted assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1910;6;27;— Jones;Simpson ;31,9132;-89,9195;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
TN;1888;7;31;W. H. Handley;Smith;36,2505;-85,9567;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
TN;1901;3;16;Ballie Crutchfield;Smith;36,2505;-85,9567;Blk;Fe;;Theft;;;;;;;;;;;;;;;;;;;;;;;;
MS;1888;8;17;Unnamed Negro;Smith ;32,0177;-89,5067;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1888;8;17;Unnamed Negro;Smith ;32,0177;-89,5067;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1897;7;9;Atticus Thompson;Smith ;32,0177;-89,5067;Blk;Male;;Criminal assault (rape)  ;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
MS;1903;6;8;Unnamed Negro;Smith ;32,0177;-89,5067;Blk;Fe;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1903;6;8;Unnamed Negro;Smith ;32,0177;-89,5067;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1903;6;8;Unnamed Negro;Smith ;32,0177;-89,5067;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1903;6;8;Unnamed Negro;Smith ;32,0177;-89,5067;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1903;6;8;Unnamed Negro;Smith ;32,0177;-89,5067;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1896;10;15;Henry Milner;Spalding ;33,2609;-84,2841;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1897;7;22;Oscar Williams;Spalding ;33,2609;-84,2841;Blk;Male;;Assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
GA;1898;8;8;John Meadows;Spalding ;33,2609;-84,2841;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
GA;1898;9;10;George Burden;Spalding ;33,2609;-84,2841;Blk;Male;;Attempted rape;;George Burton;;;;;;;;;;;;;;;;;;;;;;
GA;1903;2;24;Wm. Fambro;Spalding ;33,2609;-84,2841;Blk;Male;;Insulted woman;;;;;;;;;;;;;;;;;;;;;;;;
GA;1924;6;23;Penny Westmoreland;Spalding ;33,2609;-84,2841;Blk;Fe;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
GA;1924;6;23;Marcus Westmoreland;Spalding ;33,2609;-84,2841;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
SC;1886;3;1;Abe Thomson;Spartanburg ;34,9309;-81,9908;Blk;Male;;Assaulted woman (rape);;;;;;;;;;;;;;;;;;;;;;;;
SC;1893;11;7;Robert Kennedy;Spartanburg ;34,9309;-81,9908;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
LA;1886;5;6;Robert Smith;St. Bernard ;29,8692;-89,5552;Blk;Male;;Murder    ;Uncertain;Albert Smith;;;;;;;;;;;;;;;;;;;;;;
LA;1894;12;23;George King;St. Bernard ;29,8692;-89,5552;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
LA;1896;5;19;James Dandy;St. Bernard ;29,8692;-89,5552;Blk;Male;;Attempted rape  ;;Joseph Dazzle;;;;;;;;;;;;;;;;;;;;;;
LA;1892;12;28;Lewis Fox;St. Charles ;29,9055;-90,3582;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1892;12;28;Adam Gripson;St. Charles ;29,9055;-90,3582;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1896;8;8;Lorenzo Saladino;St. Charles ;29,9055;-90,3582;Wht;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
LA;1896;8;8;Decino Sorcoro;St. Charles ;29,9055;-90,3582;Wht;Male;;Murder & robbery;;Decimo Loceno;;;;;;;;;;;;;;;;;;;;;;
LA;1896;8;8;Angelo Marcuso;St. Charles ;29,9055;-90,3582;Wht;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
LA;1899;10;10;Basile LaPlace;St. Charles ;29,9055;-90,3582;Wht;Male;;Political reasons;;;;;;;;;;;;;;;;;;;;;;;;
LA;1899;7;11;George Jones;St. Charles ;29,9055;-90,3582;Blk;Male;Blk;Horse theft;;;;;;;;;;;;;;;;;;;;;;;;
LA;1903;1;26;John Thomas;St. Charles ;29,9055;-90,3582;Blk;Male;;Murder;;"""Dub"" Thomas";Joseph Momas;;;;;;;;;;;;;;;;;;;;;
AL;1888;7;13;Frank Stone;St. Clair;33,7157;-86,3146;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
AL;1893;2;20;Dick Mays;St. Clair;33,7157;-86,3146;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
AL;1896;2;9;Joseph Leeds;St. Clair;33,7157;-86,3146;Blk;Male;;Att. criminal assault (rape);;James Leeds;;;;;;;;;;;;;;;;;;;;;;
AL;1910;9;14;Isaac Glover;St. Clair;33,7157;-86,3146;Blk;Male;;Murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
AL;1888;7;13;Jim Torney;St. Clair ;33,7157;-86,3146;Blk;Male;;Eloped with white girl ;Uncertain;Joseph Torney;;;;;;;;;;;;;;;;;;;;;;
AL;1901;8;2;Charley Bentley;St. Clair ;33,7157;-86,3146;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1894;5;21;J.H. Webster;St. Francis;35,022;-90,7478;Wht;Male;;Arresting whitecappers;;;;;;;;;;;;;;;;;;;;;;;;
AR;1902;10;20;Charles Young;St. Francis;35,022;-90,7478;Blk;Male;;Rape & murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1911;10;16;Nathan Lacey;St. Francis;35,022;-90,7478;Blk;Male;;Attempted rape   ;;Nathan Lucey;;;;;;;;;;;;;;;;;;;;;;
AR;1915;12;3;Wm. Patrick;St. Francis;35,022;-90,7478;Blk;Male;;Murder  ;;;;;;;;;;;;;;;;;;;;;;;;
AR;1919;4;23;Samuel McIntyre;St. Francis;35,022;-90,7478;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1888;11;22;Jerry Taylor;St. Helena ;30,8219;-90,7103;Blk;Male;;Criminal assault (rape);;Douglas Taylor;;;;;;;;;;;;;;;;;;;;;;
LA;1909;10;7;Ap Ard;St. Helena ;30,8219;-90,7103;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
LA;1893;1;20;Robert Landry;St. James ;30,027;-90,7931;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1893;1;20;"""Chicken"" George";St. James ;30,027;-90,7931;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1893;1;20;Richard Davis;St. James ;30,027;-90,7931;Blk;Male;;Murder;;Dick Davis;;;;;;;;;;;;;;;;;;;;;;
LA;1896;2;28;Gilbert Francis;St. James ;30,027;-90,7931;Blk;Male;;Rape & burglary;;;;;;;;;;;;;;;;;;;;;;;;
LA;1896;2;28;Paul Francis;St. James ;30,027;-90,7931;Blk;Male;;Rape & burglary;;;;;;;;;;;;;;;;;;;;;;;;
LA;1914;5;8;Sylvester Washington;St. James ;30,027;-90,7931;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1898;11;3;Charles Morrell;St. John ;30,1264;-90,4709;Blk;Male;;Robbery;;;;;;;;;;;;;;;;;;;;;;;;
LA;1899;6;14;Edward Gray;St. John ;30,1264;-90,4709;Blk;Male;;Burglary;;;;;;;;;;;;;;;;;;;;;;;;
LA;1901;2;17;Thomas Jackson;St. John ;30,1264;-90,4709;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
FL;1897;6;5;Isaac Barrett;St. Johns;29,9016;-81,4407;Blk;Male;;Attempted murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1888;9;17;Jean Pierre-Salet;St. Landry ;30,5989;-92,0058;Blk;Male;;Incendiary language;;;;;;;;;;;;;;;;;;;;;;;;
LA;1888;9;17;— Sidairo;St. Landry ;30,5989;-92,0058;Blk;Male;;Incendiary language;;— Didedre;;;;;;;;;;;;;;;;;;;;;;
LA;1909;7;30;Emile Antoine;St. Landry ;30,5989;-92,0058;Blk;Male;;Aiding murderer;;;;;;;;;;;;;;;;;;;;;;;;
LA;1909;7;30;Onezime Thomas;St. Landry ;30,5989;-92,0058;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1916;11;15;James Grant;St. Landry ;30,5989;-92,0058;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1882;5;15;Joseph E. Jenkins;St. Martin ;30,1291;-91,6082;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1882;5;15;Eugene Azar;St. Martin ;30,1291;-91,6082;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1887;8;11;Daniel Pleasants;St. Mary ;29,7206;-91,4485;Blk;Male;Blk;Murder ;;Dan Hoskins;;;;;;;;;;;;;;;;;;;;;;
LA;1896;6;9;Wallis Starks;St. Mary ;29,7206;-91,4485;Blk;Male;;Rape;;Walter Starkes;;;;;;;;;;;;;;;;;;;;;;
LA;1897;7;21;Jack Davis;St. Mary ;29,7206;-91,4485;Blk;Male;;Criminal assault (rape)     ;;Buddy Jack;;;;;;;;;;;;;;;;;;;;;;
LA;1884;12;22;Wm. Fleitas;St. Tammany ;30,4102;-89,9583;Wht;Male;;Murderous assault;;Wm. Fletos;;;;;;;;;;;;;;;;;;;;;;
LA;1884;10;24;Unnamed Negro;St. Tammany ;30,4102;-89,9583;Blk;Male;;Murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
LA;1884;10;24;Unnamed Negro;St. Tammany ;30,4102;-89,9583;Blk;Male;;Murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
LA;1884;10;24;Unnamed Negro;St. Tammany ;30,4102;-89,9583;Blk;Male;;Murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
LA;1884;10;24;Unnamed Negro;St. Tammany ;30,4102;-89,9583;Blk;Male;;Murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
LA;1891;10;28;Jack Parker;St. Tammany ;30,4102;-89,9583;Blk;Male;;Murder;;Jack Parke;;;;;;;;;;;;;;;;;;;;;;
LA;1914;8;5;Oli Romeo;St. Tammany ;30,4102;-89,9583;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
NC;1892;6;9;Alexander Whitley;Stanly ;35,3119;-80,251;Wht;Male;;Murder        ;;Alex Wentely;Alex Burris;;;;;;;;;;;;;;;;;;;;;
GA;1915;6;14;Samuel Stephens;Stephens ;34,5541;-83,2932;Blk;Male;;Assault (rape);;Samuel Hevens;;;;;;;;;;;;;;;;;;;;;;
TN;1926;10;8;Nip Bell;Stewart;36,5012;-87,8385;Blk;Male;;Murder;;Herbert Bell;Rip Bell;;;;;;;;;;;;;;;;;;;;;
AR;1883;10;16;Wyatt Ames;Stone;35,8599;-92,1568;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AR;1898;3;15;Unnamed Negro;Stone;35,8599;-92,1568;Blk;Male;;Burglary;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
MS;1919;5;20;Will Moore;Stone ;30,79;-89,1177;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
TN;1891;6;13;Bob Clarke;Sullivan;36,5129;-82,3042;Blk;Male;;Rape;;Robert Clark;;;;;;;;;;;;;;;;;;;;;;
TN;1888;4;18;Puss Kirk;Sumner;36,4694;-86,4604;Blk;Fe;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
TN;1888;4;18;Isaac Kirk;Sumner;36,4694;-86,4604;Blk;Male;;Arson;;;;;;;;;;;;;;;;;;;;;;;;
TN;1891;2;13;Fred Haynie;Sumner;36,4694;-86,4604;Blk;Male;;Arson;;French Hay[n][i]e;;;;;;;;;;;;;;;;;;;;;;
TN;1911;5;23;Jim Sweat;Sumner;36,4694;-86,4604;Blk;Male;;Murder;;James Sweet;;;;;;;;;;;;;;;;;;;;;;
AL;1886;7;13;John Renfroe;Sumter ;32,5911;-88,1988;Wht;Male;;Attempted murder;;Stephen Rentrae;;;;;;;;;;;;;;;;;;;;;;
AL;1894;2;26;Thomas Douglas;Sumter ;32,5911;-88,1988;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1909;9;13;John Holly;Sumter ;32,5911;-88,1988;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1912;12;19;Unnamed Negro;Sumter ;32,5911;-88,1988;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
AL;1916;1;24;Richard Burton;Sumter ;32,5911;-88,1988;Blk;Male;;Assault & robbery;;;;;;;;;;;;;;;;;;;;;;;;
AL;1930;7;4;Jacob Robertson;Sumter ;32,5911;-88,1988;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
FL;1884;9;11;James Jackson;Sumter ;28,7048;-82,081;Blk;Male;;Assaulted woman;;;;;;;;;;;;;;;;;;;;;;;;
FL;1900;6;23;James Barco;Sumter ;28,7048;-82,081;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
GA;1898;8;20;Unnamed Negro;Sumter ;32,0399;-84,197;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1913;6;21;Wm. Redding;Sumter ;32,0399;-84,197;Blk;Male;;Shooting officer;;;;;;;;;;;;;;;;;;;;;;;;
SC;1883;9;18;Richard Singleton;Sumter ;33,9162;-80,3823;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
SC;1897;1;8;Simon Cooper;Sumter ;33,9162;-80,3823;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
SC;1914;11;24;Dillard Wilson;Sumter ;33,9162;-80,3823;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1886;1;7;Emmett Key;Sunflower ;33,6023;-90,5886;Blk;Male;;Murder & robbery;;Emmet Kris;;;;;;;;;;;;;;;;;;;;;;
MS;1886;1;7;Nat Forbes;Sunflower ;33,6023;-90,5886;Blk;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
MS;1887;7;27;Lloyd Martin;Sunflower ;33,6023;-90,5886;Blk;Male;Blk;Murder;;Boyd Martin;;;;;;;;;;;;;;;;;;;;;;
MS;1903;1;10;John Hollins;Sunflower ;33,6023;-90,5886;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
MS;1904;2;7;Mrs. L. Holbert;Sunflower ;33,6023;-90,5886;Blk;Fe;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1904;2;4;Unnamed Negro;Sunflower ;33,6023;-90,5886;Blk;Male;;Accessory to murder;;;;;Mob was wearing red shirts, newspaper described them as 'disguised bloody shirt' men, from an 11/10/98 e-mail message from  Bruce Baker (bebaker@mail.awod.com);;;;;;;;;;;;;;;;;;;from an 11/10/98 e-mail message from  Bruce Baker (bebaker@mail.awod.com)
MS;1904;2;7;Luther Holbert;Sunflower ;33,6023;-90,5886;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1907;6;9;Lee Fox;Sunflower ;33,6023;-90,5886;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1913;1;29;Unnamed Negro;Sunflower ;33,6023;-90,5886;Blk;Male;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;
MS;1913;2;21;Willis Webb;Sunflower ;33,6023;-90,5886;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1914;3;22;Unnamed Negro;Sunflower ;33,6023;-90,5886;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1914;12;21;Charley Williams;Sunflower ;33,6023;-90,5886;Blk;Male;;Bit off man's chin;;;;;;;;;;;;;;;;;;;;;;;;
MS;1921;8;13;Walter Thomas;Sunflower ;33,6023;-90,5886;Blk;Male;;Murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
MS;1928;12;31;Charlie Sheppard;Sunflower ;33,6023;-90,5886;Blk;Male;;Rape & murder;;;;;;;;;;;;;;;;;;;;;;;;
NC;1892;9;12;Thomas N. Allison;Surry ;36,4146;-80,688;Wht;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
FL;1885;6;8;John Evans;Suwanee ;30,1956;-82,9915;Blk;Male;;Rape;;;;;;;;;;;;;;;;;;;;;;;;
FL;1891;6;17;Charles Griffin;Suwanee ;30,1956;-82,9915;Blk;Male;;Accessory to murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
FL;1891;12;17;Alfred Jones;Suwanee ;30,1956;-82,9915;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
FL;1891;12;17;Brady Young;Suwanee ;30,1956;-82,9915;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
FL;1894;5;13;Coot Williams;Suwanee ;30,1956;-82,9915;Blk;Male;;Murder;;Coat Williams;;;;;;;;;;;;;;;;;;;;;;
FL;1898;11;6;Arthur Williams;Suwanee ;30,1956;-82,9915;Blk;Male;;Murder;;;;;Submitted by email 10/17/01 ;;;;;;;;;;;;;;;;;;;
FL;1900;6;22;Jack Thomas;Suwanee ;30,1956;-82,9915;Blk;Male;;Attempted rape;;Jock Thomas;;;;;;;;;;;;;;;;;;;;;;
FL;1918;2;23;Edward Dansey;Suwanee ;30,1956;-82,9915;Blk;Male;;Murder;Uncertain;Edward Dabzer;Edward Dauzy;;;;;;;;;;;;;;;;;;;;;
GA;1904;9;20;Jack Troy;Talbot ;32,6995;-84,533;Blk;Male;;Race hatred;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1904;9;20;Edward Martin;Talbot ;32,6995;-84,533;Blk;Male;;Race hatred       ;Uncertain;Ed Marshall;;;;;;;;;;;;;;;;;;;;;;
GA;1909;6;19;Joseph Hardy;Talbot ;32,6995;-84,533;Blk;Male;;Incendiarism;;;;;;;;;;;;;;;;;;;;;;;;
GA;1909;6;22;Wm. Carroker;Talbot ;32,6995;-84,533;Blk;Male;;Murder;;Wm. Cornaker;;;;;;;;;;;;;;;;;;;;;;
GA;1921;1;6;Samuel Williams;Talbot ;32,6995;-84,533;Blk;Male;;Unknown;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
GA;1911;5;22;Joseph Moore;Taliaferro ;33,5661;-82,8788;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
GA;1918;3;22;Spencer Evans;Taliaferro ;33,5661;-82,8788;Blk;Male;;Rape;;Charles S. Evans;;;;;;;;;;;;;;;;;;;;;;
AL;1891;9;29;John Brown;Talladega ;33,3801;-86,1659;Blk;Male;Blk;Testifying;;;;;;;;;;;;;;;;;;;;;;;;
AL;1892;5;16;Berry Roden;Talladega ;33,3801;-86,1659;Blk;Male;;Rape;;Berry Rowden;;;;;;;;;;;;;;;;;;;;;;
AL;1892;5;16;Jim Roden;Talladega ;33,3801;-86,1659;Blk;Male;;Rape;;Jim Rowden;;;;;;;;;;;;;;;;;;;;;;
AL;1892;5;16;Will Carter;Talladega ;33,3801;-86,1659;Blk;Male;;Rape;;Wm. Cantor;;;;;;;;;;;;;;;;;;;;;;
AL;1907;11;3;Fred Singleton;Talladega ;33,3801;-86,1659;Blk;Male;;Murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
MS;1905;9;3;Ed James;Tallahatchie;33,9505;-90,1733;Blk;Male;;Informing;;Wm. James;;;;;;;;;;;;;;;;;;;;;;
MS;1887;12;3;Joseph Tribble;Tallahatchie ;33,9505;-90,1733;Blk;Male;;Attempted murder;Uncertain;;;;;;;;;;;;;;;;;;;;;;;
MS;1887;12;3;Monroe Harris;Tallahatchie ;33,9505;-90,1733;Blk;Male;;Attempted murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1887;12;3;Charles Taylor;Tallahatchie ;33,9505;-90,1733;Blk;Male;;Attempted murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1897;2;9;Unnamed Negro;Tallahatchie ;33,9505;-90,1733;Blk;Fe;;Robbery & arson;;;;;;;;;;;;;;;;;;;;;;;;
MS;1897;2;9;Unnamed Negro;Tallahatchie ;33,9505;-90,1733;Blk;Male;;Robbery & arson;;;;;;;;;;;;;;;;;;;;;;;;
MS;1897;12;28;Joseph Hopkins;Tallahatchie ;33,9505;-90,1733;Blk;Male;;Murder;;James Hopkins;;;;;;;;;;;;;;;;;;;;;;
MS;1898;12;.;— White;Tallahatchie ;33,9505;-90,1733;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
MS;1900;4;30;George Gordon;Tallahatchie ;33,9505;-90,1733;Blk;Male;;Assaulted man;;;;;;;;;;;;;;;;;;;;;;;;
MS;1900;5;31;Dago Pete;Tallahatchie ;33,9505;-90,1733;Blk;Male;Blk;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
MS;1905;7;19;Henry Harris;Tallahatchie ;33,9505;-90,1733;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
MS;1905;7;25;Wm. Harris;Tallahatichie ;33,9505;-90,1733;Blk;Male;;Murderous assault;;;;;;;;;;;;;;;;;;;;;;;;
AL;1893;6;22;Ernest Murphrey;Tallapoosa ;32,8624;-85,7975;Blk;Male;;Criminal assault (rape);;Ernest Murphy;;;;;;;;;;;;;;;;;;;;;;
LA;1887;1;8;Ike Brumfield;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Unknown;;"""Goober""";Issac Bromfield;;;;;;;;;;;;;;;;;;;;;
LA;1888;1;28;Ben Edwards;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Criminal assault (rape);;;;;;;;;;;;;;;;;;;;;;;;
LA;1888;2;9;Unnamed Negro;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Attempted rape;;;;;;;;;;;;;;;;;;;;;;;;
LA;1893;7;13;Meredith Lewis;Tangipahoa ;30,6266;-90,4057;Blk;Male;Blk;Murder;;;;;;;;;;;;;;;;;;;;;;;;
LA;1895;9;21;Edward Smith;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Murder & robbery;;;;;;;;;;;;;;;;;;;;;;;;
LA;1897;1;19;Gustave Williams;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Murder;;Gustave Marshall;;;;;;;;;;;;;;;;;;;;;;
LA;1897;1;19;Archie Joiner;Tangipahoa ;30,6266;-90,4057;Blk;Male;;Murder;;;;;;;;;;;;;;;;;;;;;;;;
